species,site,leaf_age,herbivory_type,side,habitat,individual,herbivory_percentage_median,herbivory_percentage_mean
DOM_ROT,S9,old,sap_min_perc,low,Savanna,1,0,0
DOM_ROT,S9,old,sap_min_perc,low,Savanna,2,0,0
DOM_ROT,S9,old,sap_min_perc,up,Savanna,1,0,0
DOM_ROT,S9,old,sap_min_perc,up,Savanna,2,0,0
DOM_ROT,S9,old,chew_perc,low,Savanna,1,2.484768698,1.8994115518333334
DOM_ROT,S9,old,chew_perc,low,Savanna,2,1.2298433535,4.92993183025
DOM_ROT,S9,old,chew_perc,up,Savanna,1,3.9569757765,9.6225126787
DOM_ROT,S9,old,chew_perc,up,Savanna,2,0.210227273,4.948787418333334
DOM_ROT,S9,young,sap_min_perc,up,Savanna,1,0,0
DOM_ROT,S9,young,sap_min_perc,up,Savanna,2,0,0
DOM_ROT,S9,young,chew_perc,up,Savanna,1,0.040453074,6.388760854142857
DOM_ROT,S9,young,chew_perc,up,Savanna,2,16.1596169605,16.02581744825
DRY_ARG,F1,old,sap_min_perc,low,Forest,1,0,0
DRY_ARG,F1,old,sap_min_perc,up,Forest,1,0.007513148,0.259053586
DRY_ARG,F1,old,chew_perc,low,Forest,1,1.047188106,1.5838379973999999
DRY_ARG,F1,old,chew_perc,up,Forest,1,0.01834638,0.017424859571428572
DRY_ARG,F1,young,sap_min_perc,up,Forest,1,0,0
DRY_ARG,F1,young,chew_perc,up,Forest,1,0.022643218,0.024423212
DRY_ARG,F3,old,sap_min_perc,low,Forest,1,0,0
DRY_ARG,F3,old,sap_min_perc,up,Forest,1,0,0
DRY_ARG,F3,old,chew_perc,low,Forest,1,0.109076743,0.127194009
DRY_ARG,F3,old,chew_perc,up,Forest,1,0.387878788,2.199533116846154
DRY_ARG,F3,young,sap_min_perc,up,Forest,1,0,0
DRY_ARG,F3,young,chew_perc,up,Forest,1,0.068717004,0.0589950472
DRY_ARG,F6,old,sap_min_perc,low,Forest,1,1.7633896305,6.331083313333333
DRY_ARG,F6,old,sap_min_perc,low,Forest,2,2.54734432,6.3220951171249995
DRY_ARG,F6,old,sap_min_perc,low,Forest,3,0.05624297,2.196225315714286
DRY_ARG,F6,old,sap_min_perc,up,Forest,1,0.400126356,5.092770191363637
DRY_ARG,F6,old,sap_min_perc,up,Forest,2,1.949611563,8.630975501875001
DRY_ARG,F6,old,sap_min_perc,up,Forest,3,2.120714881,10.012241956785715
DRY_ARG,F6,old,chew_perc,low,Forest,1,5.650752526000001,16.367423000000002
DRY_ARG,F6,old,chew_perc,low,Forest,2,0.6099348975000001,15.188103562999999
DRY_ARG,F6,old,chew_perc,low,Forest,3,0.05624297,10.454254230285715
DRY_ARG,F6,old,chew_perc,up,Forest,1,0.274129069,7.156046166090909
DRY_ARG,F6,old,chew_perc,up,Forest,2,3.958378654,16.867986729625
DRY_ARG,F6,old,chew_perc,up,Forest,3,8.1719809935,19.175832478214286
ENG_NAT,F1,old,sap_min_perc,low,Forest,1,0,0
ENG_NAT,F1,old,sap_min_perc,low,Forest,2,0,0
ENG_NAT,F1,old,sap_min_perc,low,Forest,3,0.012141816,1.6476132232
ENG_NAT,F1,old,sap_min_perc,up,Forest,1,0.003979245,0.12144721558333334
ENG_NAT,F1,old,sap_min_perc,up,Forest,2,0.051489518,0.3570456454545454
ENG_NAT,F1,old,sap_min_perc,up,Forest,3,0.155213772,0.201647698
ENG_NAT,F1,old,chew_perc,low,Forest,1,0.0095929435,0.3951210415
ENG_NAT,F1,old,chew_perc,low,Forest,2,0.063304495,0.2467911528
ENG_NAT,F1,old,chew_perc,low,Forest,3,0.016625104,10.7573830076
ENG_NAT,F1,old,chew_perc,up,Forest,1,0.010159166,1.4648718538333334
ENG_NAT,F1,old,chew_perc,up,Forest,2,3.315839695,4.694308962181818
ENG_NAT,F1,old,chew_perc,up,Forest,3,2.787456446,18.040550405
ENG_NAT,F1,young,sap_min_perc,up,Forest,1,0.371408119,0.37343995675
ENG_NAT,F1,young,sap_min_perc,up,Forest,3,0,0
ENG_NAT,F1,young,chew_perc,up,Forest,1,2.1205002855,2.23091332675
ENG_NAT,F1,young,chew_perc,up,Forest,3,0.560231607,1.989745272
ENG_NAT,F2,old,sap_min_perc,low,Forest,1,0.179303279,0.6202775624
ENG_NAT,F2,old,sap_min_perc,low,Forest,2,1.403382512,4.459021729
ENG_NAT,F2,old,sap_min_perc,low,Forest,3,0.098051371,0.36098608466666665
ENG_NAT,F2,old,sap_min_perc,up,Forest,1,0.0196620745,0.5623508652
ENG_NAT,F2,old,sap_min_perc,up,Forest,2,0.472462574,9.031541735888888
ENG_NAT,F2,old,sap_min_perc,up,Forest,3,0.007414608499999999,0.13935402808333333
ENG_NAT,F2,old,chew_perc,low,Forest,1,5.36560379,5.5048141792
ENG_NAT,F2,old,chew_perc,low,Forest,2,6.374916722,19.762139176
ENG_NAT,F2,old,chew_perc,low,Forest,3,0.040199464500000004,3.7962385893333335
ENG_NAT,F2,old,chew_perc,up,Forest,1,0.028346272,6.5022927909999995
ENG_NAT,F2,old,chew_perc,up,Forest,2,2.355539198,6.623642052
ENG_NAT,F2,old,chew_perc,up,Forest,3,0.0342748915,2.839010077833333
ENG_NAT,F2,young,sap_min_perc,up,Forest,3,2.457345427,3.416381361
ENG_NAT,F2,young,chew_perc,up,Forest,3,1.5553243159999999,3.00653362675
ENG_NAT,F3,old,sap_min_perc,low,Forest,1,0,0
ENG_NAT,F3,old,sap_min_perc,up,Forest,1,0,0
ENG_NAT,F3,old,chew_perc,low,Forest,1,0.15889206,2.1395514245
ENG_NAT,F3,old,chew_perc,up,Forest,1,0.0523748655,0.6490682418333333
ENG_NAT,F3,young,sap_min_perc,up,Forest,1,0,0
ENG_NAT,F3,young,chew_perc,up,Forest,1,1.3490726915,5.6934647922499995
ENG_NAT,F4,old,sap_min_perc,low,Forest,1,2.277754735,8.786324247142858
ENG_NAT,F4,old,sap_min_perc,low,Forest,2,0.134305709,0.41503793499999997
ENG_NAT,F4,old,sap_min_perc,low,Forest,3,1.10452273,5.5781956226
ENG_NAT,F4,old,sap_min_perc,up,Forest,1,0.785455829,1.8488856547272727
ENG_NAT,F4,old,sap_min_perc,up,Forest,2,0.21542328650000003,0.3667336778
ENG_NAT,F4,old,sap_min_perc,up,Forest,3,0.725278613,2.5351381025454547
ENG_NAT,F4,old,chew_perc,low,Forest,1,2.724710304,9.739695578428572
ENG_NAT,F4,old,chew_perc,low,Forest,2,1.1280581295,3.1541334488333335
ENG_NAT,F4,old,chew_perc,low,Forest,3,0.108542277,5.6083047816
ENG_NAT,F4,old,chew_perc,up,Forest,1,9.006899436,10.677560274636363
ENG_NAT,F4,old,chew_perc,up,Forest,2,1.777147976,4.2962715349
ENG_NAT,F4,old,chew_perc,up,Forest,3,1.833410275,4.270135710363636
ENG_NAT,F5,old,sap_min_perc,low,Forest,1,8.324705996,11.7439561885
ENG_NAT,F5,old,sap_min_perc,low,Forest,2,0,0
ENG_NAT,F5,old,sap_min_perc,low,Forest,3,0,0
ENG_NAT,F5,old,sap_min_perc,up,Forest,1,4.540450223000001,5.0354721575
ENG_NAT,F5,old,sap_min_perc,up,Forest,2,0,0
ENG_NAT,F5,old,sap_min_perc,up,Forest,3,0,0
ENG_NAT,F5,old,chew_perc,low,Forest,1,8.141830942,11.088213936
ENG_NAT,F5,old,chew_perc,low,Forest,2,4.47749632,6.921279623555556
ENG_NAT,F5,old,chew_perc,low,Forest,3,0.123922636,6.704132654875
ENG_NAT,F5,old,chew_perc,up,Forest,1,4.099152844,4.694106353166666
ENG_NAT,F5,old,chew_perc,up,Forest,2,2.675276753,4.350942514272727
ENG_NAT,F5,old,chew_perc,up,Forest,3,3.5582120465,8.947119772428572
ENG_NAT,F6,old,sap_min_perc,low,Forest,1,1.929924825,7.2884841454
ENG_NAT,F6,old,sap_min_perc,low,Forest,2,0,0
ENG_NAT,F6,old,sap_min_perc,low,Forest,3,0.39722023,3.4673152918750003
ENG_NAT,F6,old,sap_min_perc,up,Forest,1,2.460550949,5.658854542181818
ENG_NAT,F6,old,sap_min_perc,up,Forest,2,0,0
ENG_NAT,F6,old,sap_min_perc,up,Forest,3,1.465841904,4.5871514195
ENG_NAT,F6,old,chew_perc,low,Forest,1,1.947509562,7.3123199068
ENG_NAT,F6,old,chew_perc,low,Forest,2,1.413708148,7.1001794772
ENG_NAT,F6,old,chew_perc,low,Forest,3,2.228748877,12.296049329375
ENG_NAT,F6,old,chew_perc,up,Forest,1,2.492645092,5.656977674
ENG_NAT,F6,old,chew_perc,up,Forest,2,0.045679926499999995,8.425683279
ENG_NAT,F6,old,chew_perc,up,Forest,3,3.6263855125,9.45382254525
ENG_NAT,F6,young,sap_min_perc,up,Forest,1,0,0
ENG_NAT,F6,young,chew_perc,up,Forest,1,0.017364126,0.017364126
ERY_EMA,F1,old,sap_min_perc,low,Forest,1,0.027407042,1.2678923641875
ERY_EMA,F1,old,sap_min_perc,low,Forest,2,0,0
ERY_EMA,F1,old,sap_min_perc,low,Forest,3,0.0155613015,0.14975936416666666
ERY_EMA,F1,old,sap_min_perc,up,Forest,1,0.018893891,0.3143960181875
ERY_EMA,F1,old,sap_min_perc,up,Forest,2,0,0
ERY_EMA,F1,old,sap_min_perc,up,Forest,3,0,0
ERY_EMA,F1,old,chew_perc,low,Forest,1,2.3713851165,10.690880525875
ERY_EMA,F1,old,chew_perc,low,Forest,2,0.057745056,2.5622427196
ERY_EMA,F1,old,chew_perc,low,Forest,3,0.041583529,1.1376959204166668
ERY_EMA,F1,old,chew_perc,up,Forest,1,4.391529374,10.19416790275
ERY_EMA,F1,old,chew_perc,up,Forest,2,0.0144048625,3.8833011419285715
ERY_EMA,F1,old,chew_perc,up,Forest,3,0.029801818,0.5907681625384615
ERY_EMA,F1,young,sap_min_perc,up,Forest,1,0.083542189,0.18436261642857144
ERY_EMA,F1,young,sap_min_perc,up,Forest,2,0,0
ERY_EMA,F1,young,sap_min_perc,up,Forest,3,0,0
ERY_EMA,F1,young,chew_perc,up,Forest,1,6.023391813,7.5723320034285715
ERY_EMA,F1,young,chew_perc,up,Forest,2,0.0090892565,0.35003937675
ERY_EMA,F1,young,chew_perc,up,Forest,3,27.03187269,26.339800725666667
ERY_EMA,F2,old,sap_min_perc,low,Forest,1,0,0
ERY_EMA,F2,old,sap_min_perc,low,Forest,2,0.017179179,0.4015309498
ERY_EMA,F2,old,sap_min_perc,up,Forest,1,0,0
ERY_EMA,F2,old,sap_min_perc,up,Forest,2,0,0.5287188627272726
ERY_EMA,F2,old,chew_perc,low,Forest,1,0.0325168,1.0566892117142856
ERY_EMA,F2,old,chew_perc,low,Forest,2,2.9470971935000003,11.6324101691
ERY_EMA,F2,old,chew_perc,up,Forest,1,0.024353321999999997,7.89954052825
ERY_EMA,F2,old,chew_perc,up,Forest,2,0.024792364,3.364962299
ERY_EMA,F2,young,sap_min_perc,up,Forest,1,0,0
ERY_EMA,F2,young,sap_min_perc,up,Forest,2,0,0
ERY_EMA,F2,young,chew_perc,up,Forest,1,0.039689539999999995,5.655104317
ERY_EMA,F2,young,chew_perc,up,Forest,2,0.008348639,1.7492195733333333
ERY_EMA,F3,old,sap_min_perc,low,Forest,1,0,0
ERY_EMA,F3,old,sap_min_perc,low,Forest,2,0,0
ERY_EMA,F3,old,sap_min_perc,low,Forest,3,0,0
ERY_EMA,F3,old,sap_min_perc,up,Forest,1,0,0
ERY_EMA,F3,old,sap_min_perc,up,Forest,2,0,0
ERY_EMA,F3,old,sap_min_perc,up,Forest,3,0,0
ERY_EMA,F3,old,chew_perc,low,Forest,1,0.252691975,0.6244922505
ERY_EMA,F3,old,chew_perc,low,Forest,2,0.14002516650000002,0.16385658575
ERY_EMA,F3,old,chew_perc,low,Forest,3,0.027762354,1.2609375224000001
ERY_EMA,F3,old,chew_perc,up,Forest,1,0.7539109455,5.1483037852
ERY_EMA,F3,old,chew_perc,up,Forest,2,0.06466214,0.5160472395294118
ERY_EMA,F3,old,chew_perc,up,Forest,3,0.0688477535,0.493963033125
ERY_EMA,F3,young,sap_min_perc,up,Forest,1,0,0
ERY_EMA,F3,young,sap_min_perc,up,Forest,2,0,0
ERY_EMA,F3,young,chew_perc,up,Forest,1,0.26,1.6827285044444444
ERY_EMA,F3,young,chew_perc,up,Forest,2,0.2612411125,2.870022600388889
ERY_EMA,F4,old,sap_min_perc,low,Forest,1,0.6744843545,1.333848318125002
ERY_EMA,F4,old,sap_min_perc,low,Forest,2,0.268859354,0.9137825187
ERY_EMA,F4,old,sap_min_perc,up,Forest,1,0.2151696235,0.5389620690625018
ERY_EMA,F4,old,sap_min_perc,up,Forest,2,0.190186383,0.4115287557647075
ERY_EMA,F4,old,chew_perc,low,Forest,1,4.070578877,10.68930812025
ERY_EMA,F4,old,chew_perc,low,Forest,2,1.333858097,6.8597124018999995
ERY_EMA,F4,old,chew_perc,up,Forest,1,0.749114771,6.072875381875
ERY_EMA,F4,old,chew_perc,up,Forest,2,0.660149803,11.249169479352942
ERY_EMA,F4,young,sap_min_perc,up,Forest,2,0.925487713,0.8011834717499999
ERY_EMA,F4,young,chew_perc,up,Forest,2,26.58412115,23.19239504925
ERY_EMA,F5,old,sap_min_perc,low,Forest,1,0.034114169,1.77763798
ERY_EMA,F5,old,sap_min_perc,low,Forest,2,0,0
ERY_EMA,F5,old,sap_min_perc,low,Forest,3,0,0
ERY_EMA,F5,old,sap_min_perc,up,Forest,1,1.756146513,5.791521018
ERY_EMA,F5,old,sap_min_perc,up,Forest,2,0,0
ERY_EMA,F5,old,sap_min_perc,up,Forest,3,0,0
ERY_EMA,F5,old,chew_perc,low,Forest,1,0.06860279,2.035076051230769
ERY_EMA,F5,old,chew_perc,low,Forest,2,0.0368687135,5.1469678005
ERY_EMA,F5,old,chew_perc,low,Forest,3,2.4424276735,11.287880793
ERY_EMA,F5,old,chew_perc,up,Forest,1,1.636151149,5.1076105094117645
ERY_EMA,F5,old,chew_perc,up,Forest,2,0.0535034705,6.414003494875
ERY_EMA,F5,old,chew_perc,up,Forest,3,0.786581839,3.2316743553636367
ERY_EMA,F5,young,sap_min_perc,up,Forest,2,0,0
ERY_EMA,F5,young,chew_perc,up,Forest,2,17.2843912585,17.2843912585
ERY_EMA,F6,old,sap_min_perc,low,Forest,1,0,0
ERY_EMA,F6,old,sap_min_perc,low,Forest,2,0,0
ERY_EMA,F6,old,sap_min_perc,up,Forest,1,0,0
ERY_EMA,F6,old,sap_min_perc,up,Forest,2,0,0
ERY_EMA,F6,old,chew_perc,low,Forest,1,0.05946187,4.347080550043478
ERY_EMA,F6,old,chew_perc,low,Forest,2,3.080750096,8.931685629
ERY_EMA,F6,old,chew_perc,up,Forest,1,3.2809871,10.828352584529412
ERY_EMA,F6,old,chew_perc,up,Forest,2,0.0613456755,4.979124187857143
ERY_EMA,F6,young,sap_min_perc,up,Forest,2,0,0
ERY_EMA,F6,young,chew_perc,up,Forest,2,1.648231905,11.54442474
EUC_DIV,S13,old,sap_min_perc,low,Savanna,1,0,0
EUC_DIV,S13,old,sap_min_perc,low,Savanna,2,0,0
EUC_DIV,S13,old,sap_min_perc,low,Savanna,3,0,0
EUC_DIV,S13,old,sap_min_perc,up,Savanna,1,0,0
EUC_DIV,S13,old,sap_min_perc,up,Savanna,2,0,0
EUC_DIV,S13,old,sap_min_perc,up,Savanna,3,0,0
EUC_DIV,S13,old,chew_perc,low,Savanna,1,0.045573601500000005,3.116523909833333
EUC_DIV,S13,old,chew_perc,low,Savanna,2,0.045787546,0.03846083011111111
EUC_DIV,S13,old,chew_perc,low,Savanna,3,1.310060248,1.448554197
EUC_DIV,S13,old,chew_perc,up,Savanna,1,0.043157152000000004,1.8772229975
EUC_DIV,S13,old,chew_perc,up,Savanna,2,0.025268478,0.05207313192307692
EUC_DIV,S13,old,chew_perc,up,Savanna,3,0.047598338000000004,1.4337942635
EUC_DIV,S13,young,sap_min_perc,up,Savanna,1,0,0
EUC_DIV,S13,young,sap_min_perc,up,Savanna,2,0,0
EUC_DIV,S13,young,sap_min_perc,up,Savanna,3,0,0
EUC_DIV,S13,young,chew_perc,up,Savanna,1,0.038595137,0.0322522702
EUC_DIV,S13,young,chew_perc,up,Savanna,2,0.030111412,0.03323004633333333
EUC_DIV,S13,young,chew_perc,up,Savanna,3,0.049916805,0.047581255555555556
EUC_DIV,S46,old,sap_min_perc,low,Savanna,1,0.040139149,0.069984825
EUC_DIV,S46,old,sap_min_perc,low,Savanna,2,0,0.00882394475
EUC_DIV,S46,old,sap_min_perc,up,Savanna,1,0.016420361,0.08380613255555555
EUC_DIV,S46,old,sap_min_perc,up,Savanna,2,0,0.012628654375
EUC_DIV,S46,old,chew_perc,low,Savanna,1,5.984857589,4.181849321666666
EUC_DIV,S46,old,chew_perc,low,Savanna,2,12.529600454,11.1310732535
EUC_DIV,S46,old,chew_perc,up,Savanna,1,0.152145248,2.5720912732222225
EUC_DIV,S46,old,chew_perc,up,Savanna,2,3.3491717565,3.8709261465
EUC_DIV,S46,young,sap_min_perc,up,Savanna,1,0.163388588,1.0953387448333334
EUC_DIV,S46,young,sap_min_perc,up,Savanna,2,0.134468848,0.16107981259999998
EUC_DIV,S46,young,chew_perc,up,Savanna,1,6.589900939,11.234576018333334
EUC_DIV,S46,young,chew_perc,up,Savanna,2,0.49594229,18.2584780442
EUC_DIV,S49,old,sap_min_perc,up,Savanna,3,0,0.24559431033333334
EUC_DIV,S49,old,chew_perc,up,Savanna,3,1.4616344995000001,2.351701545
EUC_DIV,S49,young,sap_min_perc,up,Savanna,1,0,1.4252382288333334
EUC_DIV,S49,young,sap_min_perc,up,Savanna,2,0,0.29257436894444444
EUC_DIV,S49,young,sap_min_perc,up,Savanna,3,0,1.9144704779285713
EUC_DIV,S49,young,chew_perc,up,Savanna,1,0.7078185475000001,3.2100033372777776
EUC_DIV,S49,young,chew_perc,up,Savanna,2,2.892082535,3.561691037388889
EUC_DIV,S49,young,chew_perc,up,Savanna,3,1.1081098090000001,4.645805400071429
EUC_DIV,S50,old,sap_min_perc,low,Savanna,1,0.21374829,1.1153656092000002
EUC_DIV,S50,old,sap_min_perc,low,Savanna,2,0,0
EUC_DIV,S50,old,sap_min_perc,low,Savanna,3,0.0266388315,0.088836234375
EUC_DIV,S50,old,sap_min_perc,up,Savanna,1,0.240554218,0.6185243267
EUC_DIV,S50,old,sap_min_perc,up,Savanna,2,0,0
EUC_DIV,S50,old,sap_min_perc,up,Savanna,3,0.437226733,0.497010968
EUC_DIV,S50,old,chew_perc,low,Savanna,1,0.128248974,0.33857052499999996
EUC_DIV,S50,old,chew_perc,low,Savanna,2,2.377179081,2.9974908780000002
EUC_DIV,S50,old,chew_perc,low,Savanna,3,0.1148170235,0.23050295675000002
EUC_DIV,S50,old,chew_perc,up,Savanna,1,0.374766105,2.182853405
EUC_DIV,S50,old,chew_perc,up,Savanna,2,0.67169294,3.493340081363636
EUC_DIV,S50,old,chew_perc,up,Savanna,3,0.977674011,1.4671168237692307
EUC_DIV,S50,young,sap_min_perc,up,Savanna,1,1.29465356,1.1299675238
EUC_DIV,S50,young,sap_min_perc,up,Savanna,2,0,0
EUC_DIV,S50,young,chew_perc,up,Savanna,1,4.003836011,14.009086463600001
EUC_DIV,S50,young,chew_perc,up,Savanna,2,0,0
EUC_DIV,S52,old,sap_min_perc,low,Savanna,1,0,1.9689483428333334
EUC_DIV,S52,old,sap_min_perc,low,Savanna,2,0,0
EUC_DIV,S52,old,sap_min_perc,low,Savanna,3,0,0
EUC_DIV,S52,old,sap_min_perc,up,Savanna,1,0.057251908,0.9137088452352942
EUC_DIV,S52,old,sap_min_perc,up,Savanna,2,0,0
EUC_DIV,S52,old,sap_min_perc,up,Savanna,3,0,0
EUC_DIV,S52,old,chew_perc,low,Savanna,1,0.0385706745,2.0566576661666667
EUC_DIV,S52,old,chew_perc,low,Savanna,2,0.0327397285,0.032093332333333335
EUC_DIV,S52,old,chew_perc,low,Savanna,3,0.364106178,2.0677975322
EUC_DIV,S52,old,chew_perc,up,Savanna,1,0.064578624,0.6948386422941176
EUC_DIV,S52,old,chew_perc,up,Savanna,2,0.059828174,0.07066880171428572
EUC_DIV,S52,old,chew_perc,up,Savanna,3,0.097497563,0.29681105876923075
EUC_DIV,S52,young,sap_min_perc,up,Savanna,1,0.035580857,0.028562191857142857
EUC_DIV,S52,young,sap_min_perc,up,Savanna,2,0,0
EUC_DIV,S52,young,sap_min_perc,up,Savanna,3,0,0
EUC_DIV,S52,young,chew_perc,up,Savanna,1,0.076161462,0.128539306
EUC_DIV,S52,young,chew_perc,up,Savanna,2,0.121065375,0.6946978668
EUC_DIV,S52,young,chew_perc,up,Savanna,3,0.441963247,0.44193112733333334
EUC_DIV,S58,old,sap_min_perc,low,Savanna,1,0,1.2583474756
EUC_DIV,S58,old,sap_min_perc,low,Savanna,2,0.09994289,1.9871010692
EUC_DIV,S58,old,sap_min_perc,low,Savanna,3,0.058438523,0.0432043
EUC_DIV,S58,old,sap_min_perc,up,Savanna,1,0.03233107,0.7640812918666667
EUC_DIV,S58,old,sap_min_perc,up,Savanna,2,0,1.7019259904285713
EUC_DIV,S58,old,sap_min_perc,up,Savanna,3,0.08705359700000001,0.077723235625
EUC_DIV,S58,old,chew_perc,low,Savanna,1,0.080176388,1.235732742
EUC_DIV,S58,old,chew_perc,low,Savanna,2,0.064915904,1.3635306252000001
EUC_DIV,S58,old,chew_perc,low,Savanna,3,0.071174377,0.83825259
EUC_DIV,S58,old,chew_perc,up,Savanna,1,0.047125353,0.14166662066666666
EUC_DIV,S58,old,chew_perc,up,Savanna,2,0.086247452,1.6418024308571428
EUC_DIV,S58,old,chew_perc,up,Savanna,3,0.1435912755,0.2772871675
EUC_DIV,S58,young,sap_min_perc,up,Savanna,1,1.527892719,9.9645348915
EUC_DIV,S58,young,sap_min_perc,up,Savanna,2,4.905662305,13.0289063413
EUC_DIV,S58,young,sap_min_perc,up,Savanna,3,0.5203389345,3.5035098079000004
EUC_DIV,S58,young,chew_perc,up,Savanna,1,1.5557770780000002,10.104202986625
EUC_DIV,S58,young,chew_perc,up,Savanna,2,18.250973485,25.1313226476
EUC_DIV,S58,young,chew_perc,up,Savanna,3,0.504648597,2.9499614566999997
EUC_DIV,S8,old,sap_min_perc,low,Savanna,1,1.263989467,9.614203024
EUC_DIV,S8,old,sap_min_perc,low,Savanna,2,0.298002577,1.1720545584
EUC_DIV,S8,old,sap_min_perc,up,Savanna,1,0.1321548205,3.8590791493000003
EUC_DIV,S8,old,sap_min_perc,up,Savanna,2,2.1029749625,2.830994725125
EUC_DIV,S8,old,chew_perc,low,Savanna,1,0.236731019,3.5370311731666666
EUC_DIV,S8,old,chew_perc,low,Savanna,2,1.269871132,1.4500107742
EUC_DIV,S8,old,chew_perc,up,Savanna,1,0.1511500175,2.2052390269999997
EUC_DIV,S8,old,chew_perc,up,Savanna,2,0.9372839370000001,2.081636250125
EUC_DIV,S8,young,sap_min_perc,up,Savanna,1,0.1077838525,1.100942741875
EUC_DIV,S8,young,sap_min_perc,up,Savanna,2,0.116872714,0.6475108185
EUC_DIV,S8,young,chew_perc,up,Savanna,1,1.2508083884999999,15.216946148875
EUC_DIV,S8,young,chew_perc,up,Savanna,2,0.204910328,0.4862455525
EUC_DIV,T12,old,sap_min_perc,low,Thicket,1,0,0.3256144788
EUC_DIV,T12,old,sap_min_perc,low,Thicket,2,0.012776287,1.5077913645999999
EUC_DIV,T12,old,sap_min_perc,low,Thicket,3,0,0
EUC_DIV,T12,old,sap_min_perc,up,Thicket,1,0,0.2129183222
EUC_DIV,T12,old,sap_min_perc,up,Thicket,2,0,0.027329431944444444
EUC_DIV,T12,old,sap_min_perc,up,Thicket,3,0.0032150205,0.8242784703333333
EUC_DIV,T12,old,chew_perc,low,Thicket,1,0.026907036,1.4348078558
EUC_DIV,T12,old,chew_perc,low,Thicket,2,3.55410132,4.2237075108
EUC_DIV,T12,old,chew_perc,low,Thicket,3,0.019043992,0.0417559692
EUC_DIV,T12,old,chew_perc,up,Thicket,1,0.0312209935,0.7923477564
EUC_DIV,T12,old,chew_perc,up,Thicket,2,0.0390628175,1.4977509206666666
EUC_DIV,T12,old,chew_perc,up,Thicket,3,0.027844723000000002,0.07706354566666666
EUC_DIV,T12,young,sap_min_perc,up,Thicket,1,13.494469149,11.620455424500001
EUC_DIV,T12,young,sap_min_perc,up,Thicket,3,0,0
EUC_DIV,T12,young,chew_perc,up,Thicket,1,0.670248264,0.63992332025
EUC_DIV,T12,young,chew_perc,up,Thicket,3,0.058518138,1.0395473298333333
EUC_DIV,T13,old,sap_min_perc,low,Thicket,3,1.5383197605,3.4192027928
EUC_DIV,T13,old,sap_min_perc,up,Thicket,1,2.576349689,4.003517016
EUC_DIV,T13,old,sap_min_perc,up,Thicket,2,0.097820011,0.9942126752
EUC_DIV,T13,old,sap_min_perc,up,Thicket,3,5.002974481,5.9780818638
EUC_DIV,T13,old,chew_perc,low,Thicket,3,2.1717055215,3.831775056
EUC_DIV,T13,old,chew_perc,up,Thicket,1,2.314588427,3.749206240153846
EUC_DIV,T13,old,chew_perc,up,Thicket,2,0.107991361,0.67489413604
EUC_DIV,T13,old,chew_perc,up,Thicket,3,5.044565369500001,5.8816392426
EUC_DIV,T17,old,sap_min_perc,low,Thicket,1,0,0
EUC_DIV,T17,old,sap_min_perc,low,Thicket,2,0,0
EUC_DIV,T17,old,sap_min_perc,low,Thicket,3,1.829733164,3.499836647769231
EUC_DIV,T17,old,sap_min_perc,up,Thicket,1,0,0
EUC_DIV,T17,old,sap_min_perc,up,Thicket,2,0,0
EUC_DIV,T17,old,sap_min_perc,up,Thicket,3,2.0976135315,4.408057355916667
EUC_DIV,T17,old,chew_perc,low,Thicket,1,0.036534911,1.7675735000000001
EUC_DIV,T17,old,chew_perc,low,Thicket,2,0.8713599415,8.824779736
EUC_DIV,T17,old,chew_perc,low,Thicket,3,0.01953125,5.590936445307692
EUC_DIV,T17,old,chew_perc,up,Thicket,1,1.464861858,6.417944175615385
EUC_DIV,T17,old,chew_perc,up,Thicket,2,0.3610980365,5.0143776035
EUC_DIV,T17,old,chew_perc,up,Thicket,3,0.046940788,0.18620858758333333
EUC_DIV,T17,young,sap_min_perc,up,Thicket,1,0,0
EUC_DIV,T17,young,sap_min_perc,up,Thicket,3,0,0
EUC_DIV,T17,young,chew_perc,up,Thicket,1,0.0470875135,0.06567060599999999
EUC_DIV,T17,young,chew_perc,up,Thicket,3,0,0
EUC_DIV,T23,old,sap_min_perc,low,Thicket,1,0,0
EUC_DIV,T23,old,sap_min_perc,low,Thicket,2,0,0
EUC_DIV,T23,old,sap_min_perc,low,Thicket,3,0,0
EUC_DIV,T23,old,sap_min_perc,up,Thicket,1,0,0
EUC_DIV,T23,old,sap_min_perc,up,Thicket,2,0,0
EUC_DIV,T23,old,sap_min_perc,up,Thicket,3,0,0
EUC_DIV,T23,old,chew_perc,low,Thicket,1,0.0942935635,2.8747526584
EUC_DIV,T23,old,chew_perc,low,Thicket,2,0.0717555265,2.4096978473333333
EUC_DIV,T23,old,chew_perc,low,Thicket,3,0.041542616,0.048113714142857145
EUC_DIV,T23,old,chew_perc,up,Thicket,1,0.039383626,0.5546871648928572
EUC_DIV,T23,old,chew_perc,up,Thicket,2,0.081366965,0.7957686357368421
EUC_DIV,T23,old,chew_perc,up,Thicket,3,0.053729076,0.1769196895
EUC_DIV,T23,young,sap_min_perc,up,Thicket,1,0,0
EUC_DIV,T23,young,sap_min_perc,up,Thicket,2,0,0
EUC_DIV,T23,young,chew_perc,up,Thicket,1,0.225326724,4.0990389022
EUC_DIV,T23,young,chew_perc,up,Thicket,2,0.225326724,4.0990389022
EUC_DIV,T9,old,sap_min_perc,low,Thicket,1,0.03512238,0.093025094625
