species,site,leaf_age,leaf_area,side,habitat,individual,herbivory_percentage_median,herbivory_percentage_mean
ACA_BUR,T9,old,0.542,up,Thicket,1,0.184501845,0.184501845
ACA_BUR,T9,old,0.549,up,Thicket,3,3.460837887,3.460837887
ACA_BUR,T9,old,0.55,up,Thicket,2,0,0
ACA_BUR,T9,old,0.57,up,Thicket,2,0.175438596,0.175438596
ACA_BUR,T9,old,0.581,up,Thicket,2,0.17211704,0.17211704
ACA_BUR,T9,old,0.586,up,Thicket,1,0,0
ACA_BUR,T9,old,0.587,up,Thicket,2,0,0
ACA_BUR,T9,old,0.591,up,Thicket,2,0.507614213,0.507614213
ACA_BUR,T9,old,0.637,up,Thicket,2,0.156985871,0.156985871
ACA_CAF,S10,old,0.01,up,Savanna,2,0,0
ACA_CAF,S10,old,0.011,up,Savanna,2,0,0
ACA_CAF,S10,old,0.012,up,Savanna,2,0,0
ACA_CAF,S10,old,0.013,up,Savanna,2,0,0
ACA_CAF,S10,old,0.014,up,Savanna,2,0,0
ACA_CAF,S10,old,0.015,up,Savanna,2,0,0
ACA_CAF,S10,old,0.016,up,Savanna,2,0,0
ACA_CAF,S10,old,0.017,up,Savanna,2,0,0
ACA_CAF,S10,old,0.018,up,Savanna,2,0,0
ACA_CAF,S10,old,0.019,up,Savanna,2,0,0
ACA_CAF,S10,old,0.02,up,Savanna,2,0,0
ACA_CAF,S10,old,0.021,up,Savanna,2,0,0
ACA_CAF,S10,old,0.024,up,Savanna,2,2.0833333335,2.0833333335
ACA_CAF,S10,old,0.025,up,Savanna,2,0,0
ACA_CAF,S10,old,0.026,up,Savanna,2,0,0
ACA_CAF,S10,old,0.028,up,Savanna,1,0,0
ACA_CAF,S10,old,0.028,up,Savanna,2,0,0
ACA_CAF,S10,old,0.029,up,Savanna,2,0,0
ACA_CAF,S10,old,0.03,up,Savanna,2,0,0
ACA_CAF,S10,old,0.031,up,Savanna,1,3.225806452,3.225806452
ACA_CAF,S10,old,0.031,up,Savanna,2,0,0
ACA_CAF,S10,old,0.032,up,Savanna,1,0,0
ACA_CAF,S10,old,0.032,up,Savanna,2,0,0
ACA_CAF,S10,old,0.033,up,Savanna,1,0,0
ACA_CAF,S10,old,0.034,up,Savanna,1,2.9411764705,6.3725490203333335
ACA_CAF,S10,old,0.035,up,Savanna,1,0,0
ACA_CAF,S10,old,0.036,up,Savanna,1,0,0
ACA_CAF,S10,old,0.037,up,Savanna,1,0,0
ACA_CAF,S10,old,0.038,up,Savanna,1,0,0
ACA_CAF,S10,old,0.039,up,Savanna,1,0,0
ACA_CAF,S10,old,0.04,up,Savanna,1,0,0
ACA_CAF,S10,old,0.041,up,Savanna,1,0,0.81300813
ACA_CAF,S10,old,0.042,up,Savanna,1,0,0
ACA_CAF,S10,old,0.043,up,Savanna,1,0,0.46511627899999997
ACA_CAF,S10,old,0.045,up,Savanna,1,0,3.3333333325
ACA_CAF,S10,old,0.046,up,Savanna,1,0,0
ACA_CAF,S10,old,0.047,up,Savanna,1,0,0.26595744675
ACA_CAF,S10,old,0.048,up,Savanna,1,0,0
ACA_CAF,S10,old,0.049,up,Savanna,1,1.0204081635,1.0204081635
ACA_CAF,S10,old,0.051,up,Savanna,1,0,0
ACA_CAF,S10,old,0.053,up,Savanna,1,0,0
ACA_CAF,S19,old,0.01,up,Savanna,1,0,0
ACA_CAF,S19,old,0.01,up,Savanna,2,0,0
ACA_CAF,S19,old,0.011,up,Savanna,2,0,0
ACA_CAF,S19,old,0.012,up,Savanna,1,0,0
ACA_CAF,S19,old,0.012,up,Savanna,2,0,0
ACA_CAF,S19,old,0.013,up,Savanna,1,0,0
ACA_CAF,S19,old,0.013,up,Savanna,2,0,0
ACA_CAF,S19,old,0.014,up,Savanna,2,0,0
ACA_CAF,S19,old,0.015,up,Savanna,2,0,0
ACA_CAF,S19,old,0.016,up,Savanna,1,0,0
ACA_CAF,S19,old,0.016,up,Savanna,2,0,0
ACA_CAF,S19,old,0.017,up,Savanna,2,0,0
ACA_CAF,S19,old,0.018,up,Savanna,1,0,0
ACA_CAF,S19,old,0.018,up,Savanna,2,0,0
ACA_CAF,S19,old,0.019,up,Savanna,1,0,0
ACA_CAF,S19,old,0.019,up,Savanna,2,0,0
ACA_CAF,S19,old,0.02,up,Savanna,1,0,0
ACA_CAF,S19,old,0.02,up,Savanna,2,0,0
ACA_CAF,S19,old,0.021,up,Savanna,1,0,0
ACA_CAF,S19,old,0.022,up,Savanna,1,0,0
ACA_CAF,S19,old,0.023,up,Savanna,1,0,0
ACA_CAF,S19,old,0.024,up,Savanna,1,0,1.3888888890000002
ACA_CAF,S19,old,0.025,up,Savanna,1,0,0
ACA_CAF,S19,old,0.026,up,Savanna,1,0,0
ACA_CAF,S19,old,0.03,up,Savanna,2,0,0
ACA_CAF,S20,old,0.012,up,Savanna,1,0,0
ACA_CAF,S20,old,0.014,up,Savanna,1,0,0
ACA_CAF,S20,old,0.024,up,Savanna,1,0,0
ACA_CAF,S20,old,0.025,up,Savanna,1,0,0
ACA_CAF,S20,old,0.026,up,Savanna,1,0,0
ACA_CAF,S20,old,0.03,up,Savanna,1,0,0
ACA_CAF,S20,old,0.192,up,Savanna,1,0.520833333,0.520833333
ACA_CAF,S20,old,0.226,up,Savanna,1,0.663716814,0.663716814
ACA_CAF,S21,old,0.012,up,Savanna,1,0,0
ACA_CAF,S21,old,0.014,up,Savanna,1,0,0
ACA_CAF,S21,old,0.024,up,Savanna,1,0,0
ACA_CAF,S21,old,0.025,up,Savanna,1,0,0
ACA_CAF,S21,old,0.026,up,Savanna,1,0,0
ACA_CAF,S21,old,0.026,up,Savanna,2,0,0
ACA_CAF,S21,old,0.027,up,Savanna,1,0,0
ACA_CAF,S21,old,0.028,up,Savanna,1,0,0
ACA_CAF,S21,old,0.029,up,Savanna,1,0,0
ACA_CAF,S21,old,0.029,up,Savanna,2,0,0
ACA_CAF,S21,old,0.03,up,Savanna,1,0,0
ACA_CAF,S21,old,0.03,up,Savanna,2,0,0
ACA_CAF,S21,old,0.031,up,Savanna,2,0,0
ACA_CAF,S21,old,0.032,up,Savanna,2,0,0
ACA_CAF,S21,old,0.033,up,Savanna,1,0,0
ACA_CAF,S21,old,0.033,up,Savanna,2,0,0
ACA_CAF,S21,old,0.034,up,Savanna,2,0,0
ACA_CAF,S21,old,0.035,up,Savanna,1,0,4.761904763333333
ACA_CAF,S21,old,0.035,up,Savanna,2,0,0
ACA_CAF,S21,old,0.035,up,Savanna,3,0,0
ACA_CAF,S21,old,0.036,up,Savanna,2,0,0
ACA_CAF,S21,old,0.036,up,Savanna,3,0,0
ACA_CAF,S21,old,0.037,up,Savanna,1,0,0
ACA_CAF,S21,old,0.037,up,Savanna,2,0,0
ACA_CAF,S21,old,0.037,up,Savanna,3,0,0
ACA_CAF,S21,old,0.038,up,Savanna,2,0,0
ACA_CAF,S21,old,0.038,up,Savanna,3,0,0
ACA_CAF,S21,old,0.039,up,Savanna,1,0,0
ACA_CAF,S21,old,0.039,up,Savanna,2,0,0
ACA_CAF,S21,old,0.039,up,Savanna,3,0,0
ACA_CAF,S21,old,0.04,up,Savanna,2,0,0
ACA_CAF,S21,old,0.04,up,Savanna,3,0,0
ACA_CAF,S21,old,0.041,up,Savanna,1,0,0
ACA_CAF,S21,old,0.041,up,Savanna,2,0,0
ACA_CAF,S21,old,0.041,up,Savanna,3,0,0
ACA_CAF,S21,old,0.042,up,Savanna,1,0,0
ACA_CAF,S21,old,0.042,up,Savanna,2,0,0
ACA_CAF,S21,old,0.043,up,Savanna,1,0,0
ACA_CAF,S21,old,0.043,up,Savanna,2,0,0
ACA_CAF,S21,old,0.044,up,Savanna,1,0,0
ACA_CAF,S21,old,0.044,up,Savanna,2,0,0
ACA_CAF,S21,old,0.045,up,Savanna,1,0,0
ACA_CAF,S21,old,0.046,up,Savanna,1,0,0
ACA_CAF,S21,old,0.047,up,Savanna,1,0,0
ACA_CAF,S21,old,0.049,up,Savanna,1,0,0
ACA_CAF,S21,old,0.055,up,Savanna,1,0,0
ACA_CAF,S21,old,0.415,up,Savanna,1,3.373493976,3.373493976
ACA_CAF,S21,old,0.903,up,Savanna,1,0.110741971,0.110741971
ACA_CAF,S21,old,1.338,up,Savanna,1,5.231689088,5.231689088
ACA_CAF,S21,old,1.867,up,Savanna,2,0.642742367,0.642742367
ACA_CAF,S21,old,1.981,up,Savanna,2,0.201918223,0.201918223
ACA_CAF,S21,old,1.994,up,Savanna,2,2.306920762,2.306920762
ACA_CAF,S21,old,2.197,up,Savanna,2,0.182066454,0.182066454
ACA_CAF,S27,old,0.016,up,Savanna,1,0,0
ACA_CAF,S27,old,0.018,up,Savanna,1,0,0
ACA_CAF,S27,old,0.02,up,Savanna,1,0,0
ACA_CAF,S27,old,0.021,up,Savanna,1,0,0
ACA_CAF,S27,old,0.022,up,Savanna,1,0,0.909090909
ACA_CAF,S27,old,0.023,up,Savanna,1,2.1739130435,2.1739130435
ACA_CAF,S27,old,0.024,up,Savanna,1,0,0
ACA_CAF,S27,old,0.025,up,Savanna,1,0,0
ACA_CAF,S27,old,0.025,up,Savanna,2,0,0
ACA_CAF,S27,old,0.026,up,Savanna,1,0,0
ACA_CAF,S27,old,0.027,up,Savanna,1,0,0
ACA_CAF,S27,old,0.029,up,Savanna,1,0,0
ACA_CAF,S27,old,0.031,up,Savanna,1,9.677419355,9.677419355
ACA_CAF,S27,old,0.033,up,Savanna,1,0,0
ACA_CAF,S27,old,0.04,up,Savanna,1,0,0
ACA_CAF,S27,old,0.041,up,Savanna,1,0,0
ACA_CAF,S27,old,0.044,up,Savanna,1,0,0
ACA_CAF,S27,old,0.046,up,Savanna,1,0,0
ACA_CAF,S27,old,0.061,up,Savanna,1,0,0
ACA_CAF,S27,old,0.066,up,Savanna,1,1.515151515,1.515151515
ACA_CAF,S27,old,0.101,up,Savanna,1,0.99009901,0.99009901
ACA_CAF,S27,old,0.213,up,Savanna,1,0.469483568,0.469483568
ACA_CAF,S27,old,0.478,up,Savanna,2,0,0
ACA_CAF,S27,old,0.519,up,Savanna,1,0,0
ACA_CAF,S27,old,0.571,up,Savanna,2,0,0
ACA_CAF,S27,old,0.59,up,Savanna,2,0,0
ACA_CAF,S27,old,0.632,up,Savanna,2,2.056962025,2.056962025
ACA_CAF,S27,old,0.648,up,Savanna,1,0.154320988,0.154320988
ACA_CAF,S27,old,0.666,up,Savanna,1,0,0
ACA_CAF,S27,old,0.693,up,Savanna,1,0,0
ACA_CAF,S27,old,0.728,up,Savanna,2,0,0
ACA_CAF,S27,old,0.735,up,Savanna,2,0,0
ACA_CAF,S27,old,0.737,up,Savanna,2,0.13568521,0.13568521
ACA_CAF,S27,old,0.76,up,Savanna,2,0.131578947,0.131578947
ACA_CAF,S27,old,0.795,up,Savanna,1,0,0
ACA_CAF,S27,old,0.896,up,Savanna,1,0,0
ACA_CAF,S27,old,0.899,up,Savanna,1,0,0
ACA_CAF,S27,old,0.9,up,Savanna,2,2.888888889,2.888888889
ACA_CAF,S27,old,0.907,up,Savanna,2,0.110253583,0.110253583
ACA_CAF,S27,old,0.936,up,Savanna,2,0.320512821,0.320512821
ACA_CAF,S27,old,0.938,up,Savanna,2,0,0
ACA_CAF,S27,old,0.95,up,Savanna,2,2.105263158,2.105263158
ACA_CAF,S27,old,0.951,up,Savanna,2,0,0
ACA_CAF,S27,old,0.956,up,Savanna,2,2.30125523,2.30125523
ACA_CAF,S27,old,0.962,up,Savanna,2,19.33471933,19.33471933
ACA_CAF,S27,old,0.989,up,Savanna,2,30.1314459,30.1314459
ACA_CAF,S27,old,1.009,up,Savanna,2,11.39742319,11.39742319
ACA_CAF,S27,old,1.068,up,Savanna,2,0.374531835,0.374531835
ACA_CAF,S27,old,1.083,up,Savanna,2,34.99538319,34.99538319
ACA_CAF,S27,old,1.24,up,Savanna,2,29.67741935,29.67741935
ACA_CAF,S49,old,0.478,up,Savanna,2,0,0
ACA_CAF,S49,old,0.519,up,Savanna,1,0,0
ACA_CAF,S49,old,0.571,up,Savanna,2,0,0
ACA_CAF,S49,old,0.59,up,Savanna,2,0,0
ACA_CAF,S49,old,0.632,up,Savanna,2,2.056962025,2.056962025
ACA_CAF,S49,old,0.648,up,Savanna,1,0.154320988,0.154320988
ACA_CAF,S49,old,0.666,up,Savanna,1,0,0
ACA_CAF,S49,old,0.693,up,Savanna,1,0,0
ACA_CAF,S49,old,0.728,up,Savanna,2,0,0
ACA_CAF,S49,old,0.735,up,Savanna,2,0,0
ACA_CAF,S49,old,0.737,up,Savanna,2,0.13568521,0.13568521
ACA_CAF,S49,old,0.76,up,Savanna,2,0.131578947,0.131578947
ACA_CAF,S49,old,0.795,up,Savanna,1,0,0
ACA_CAF,S49,old,0.807,up,Savanna,2,0.247831475,0.247831475
ACA_CAF,S49,old,0.831,up,Savanna,1,0.120336943,0.120336943
ACA_CAF,S49,old,0.872,up,Savanna,1,0.114678899,0.114678899
ACA_CAF,S49,old,0.879,up,Savanna,1,1.023890785,1.023890785
ACA_CAF,S49,old,0.896,up,Savanna,1,0,0
ACA_CAF,S49,old,0.899,up,Savanna,1,0,0
ACA_CAF,S49,old,0.9,up,Savanna,2,2.888888889,2.888888889
ACA_CAF,S49,old,0.907,up,Savanna,2,0.110253583,0.110253583
ACA_CAF,S49,old,0.917,up,Savanna,2,8.396946565,8.396946565
ACA_CAF,S49,old,0.936,up,Savanna,2,0.320512821,0.320512821
ACA_CAF,S49,old,0.938,up,Savanna,2,0,0
ACA_CAF,S49,old,0.95,up,Savanna,2,2.105263158,2.105263158
ACA_CAF,S49,old,0.951,up,Savanna,2,0,0
ACA_CAF,S49,old,0.956,up,Savanna,2,1.150627615,1.150627615
ACA_CAF,S49,old,0.962,up,Savanna,2,19.33471933,19.33471933
ACA_CAF,S49,old,0.969,up,Savanna,2,0,0
ACA_CAF,S49,old,0.972,up,Savanna,2,1.33744856,1.33744856
ACA_CAF,S49,old,0.976,up,Savanna,2,0,0
ACA_CAF,S49,old,0.98,up,Savanna,2,0.102040816,0.102040816
ACA_CAF,S49,old,0.985,up,Savanna,2,0.101522843,0.101522843
ACA_CAF,S49,old,0.989,up,Savanna,2,30.1314459,30.1314459
ACA_CAF,S49,old,0.996,up,Savanna,2,0.100401606,0.100401606
ACA_CAF,S49,old,1.009,up,Savanna,2,11.39742319,11.39742319
ACA_CAF,S49,old,1.021,up,Savanna,2,0,0
ACA_CAF,S49,old,1.022,up,Savanna,1,0.097847358,0.097847358
ACA_CAF,S49,old,1.024,up,Savanna,2,0,0
ACA_CAF,S49,old,1.035,up,Savanna,1,0.193236715,0.193236715
ACA_CAF,S49,old,1.037,up,Savanna,2,1.446480231,1.446480231
ACA_CAF,S49,old,1.053,up,Savanna,1,0.094966762,0.094966762
ACA_CAF,S49,old,1.065,up,Savanna,2,18.30985915,18.30985915
ACA_CAF,S49,old,1.067,up,Savanna,2,0.093720712,0.093720712
ACA_CAF,S49,old,1.068,up,Savanna,2,0.374531835,0.374531835
ACA_CAF,S49,old,1.075,up,Savanna,2,0.465116279,0.465116279
ACA_CAF,S49,old,1.083,up,Savanna,2,34.99538319,34.99538319
ACA_CAF,S49,old,1.086,up,Savanna,2,1.289134438,1.289134438
ACA_CAF,S49,old,1.093,up,Savanna,1,11.61939616,11.61939616
ACA_CAF,S49,old,1.093,up,Savanna,2,0,0
ACA_CAF,S49,old,1.122,up,Savanna,1,0,0
ACA_CAF,S49,old,1.129,up,Savanna,1,0,0
ACA_CAF,S49,old,1.133,up,Savanna,2,0.088261253,0.088261253
ACA_CAF,S49,old,1.139,up,Savanna,2,0,0
ACA_CAF,S49,old,1.146,up,Savanna,1,0.087260035,0.087260035
ACA_CAF,S49,old,1.147,up,Savanna,2,0,0
ACA_CAF,S49,old,1.159,up,Savanna,1,0.086281277,0.086281277
ACA_CAF,S49,old,1.177,up,Savanna,2,2.209005947,2.209005947
ACA_CAF,S49,old,1.178,up,Savanna,2,7.045840407,7.045840407
ACA_CAF,S49,old,1.191,up,Savanna,2,4.785894207,4.785894207
ACA_CAF,S49,old,1.201,up,Savanna,1,0.083263947,0.083263947
ACA_CAF,S49,old,1.215,up,Savanna,2,0.082304527,0.082304527
ACA_CAF,S49,old,1.231,up,Savanna,2,0.162469537,0.162469537
ACA_CAF,S49,old,1.237,up,Savanna,1,0,0
ACA_CAF,S49,old,1.24,up,Savanna,2,29.67741935,29.67741935
ACA_CAF,S49,old,1.248,up,Savanna,2,0.080128205,0.080128205
ACA_CAF,S49,old,1.25,up,Savanna,2,0.08,0.08
ACA_CAF,S49,old,1.259,up,Savanna,2,0.079428118,0.079428118
ACA_CAF,S49,old,1.263,up,Savanna,2,0.079176564,0.079176564
ACA_CAF,S49,old,1.264,up,Savanna,2,0,0
ACA_CAF,S49,old,1.269,up,Savanna,1,0.078802206,0.078802206
ACA_CAF,S49,old,1.281,up,Savanna,1,0.078064012,0.078064012
ACA_CAF,S49,old,1.283,up,Savanna,1,0,0
ACA_CAF,S49,old,1.284,up,Savanna,1,0.07788162,0.07788162
ACA_CAF,S49,old,1.297,up,Savanna,1,0.077101002,0.077101002
ACA_CAF,S49,old,1.302,up,Savanna,1,0,0
ACA_CAF,S49,old,1.309,up,Savanna,1,0,0
ACA_CAF,S49,old,1.319,up,Savanna,1,0,0
ACA_CAF,S49,old,1.326,up,Savanna,1,0.22624434399999999,0.22624434399999999
ACA_CAF,S49,old,1.327,up,Savanna,2,0,0
ACA_CAF,S49,old,1.329,up,Savanna,2,0.075244545,0.075244545
ACA_CAF,S49,old,1.333,up,Savanna,2,0.150037509,0.150037509
ACA_CAF,S49,old,1.369,up,Savanna,2,0.073046019,0.073046019
ACA_CAF,S49,old,1.376,up,Savanna,1,0,0
ACA_CAF,S49,old,1.376,up,Savanna,2,0,0
ACA_CAF,S49,old,1.391,up,Savanna,2,0.215672178,0.215672178
ACA_CAF,S49,old,1.437,up,Savanna,1,0,0
ACA_CAF,S49,old,1.441,up,Savanna,1,0.069396253,0.069396253
ACA_CAF,S49,old,1.445,up,Savanna,1,0,0
ACA_CAF,S49,old,1.446,up,Savanna,2,0.414937759,0.414937759
ACA_CAF,S49,old,1.448,up,Savanna,2,0.069060773,0.069060773
ACA_CAF,S49,old,1.463,up,Savanna,1,0,0
ACA_CAF,S49,old,1.486,up,Savanna,1,0,0
ACA_CAF,S49,old,1.496,up,Savanna,1,0.06684492,0.06684492
ACA_CAF,S49,old,1.5,up,Savanna,2,0,0
ACA_CAF,S49,old,1.54,up,Savanna,1,0,0
ACA_CAF,S49,old,1.541,up,Savanna,2,1.622323167,1.622323167
ACA_CAF,S49,old,1.544,up,Savanna,1,0.712435233,0.712435233
ACA_CAF,S49,old,1.555,up,Savanna,1,0,0
ACA_CAF,S49,old,1.56,up,Savanna,1,0.064102564,0.064102564
ACA_CAF,S49,old,1.564,up,Savanna,1,0,0
ACA_CAF,S49,old,1.583,up,Savanna,1,0,0
ACA_CAF,S49,old,1.589,up,Savanna,1,0,0
ACA_CAF,S49,old,1.629,up,Savanna,1,0,0
ACA_CAF,S49,old,1.634,up,Savanna,1,0.06119951,0.06119951
ACA_CAF,S49,old,1.723,up,Savanna,2,0.058038305,0.058038305
ACA_CAF,S49,old,1.733,up,Savanna,1,0,0
ACA_CAF,S49,old,1.906,up,Savanna,1,0.052465897,0.052465897
ACA_CAF,S49,old,1.925,up,Savanna,1,0,0
ACA_CAF,S49,old,1.951,up,Savanna,1,0,0
ACA_CAF,S49,old,2.051,up,Savanna,1,0.097513408,0.097513408
ACA_CAF,S49,old,2.11,up,Savanna,1,0.047393365,0.047393365
ACA_CAF,S49,old,2.238,up,Savanna,2,0.938337802,0.938337802
ACA_CAF,S49,old,2.329,up,Savanna,1,0,0
ACA_CAF,S49,old,2.422,up,Savanna,1,0,0
ACA_CAF,S49,old,2.672,up,Savanna,1,0,0
ACA_CAF,S7,old,0.01,up,Savanna,1,0,0
ACA_CAF,S7,old,0.011,up,Savanna,2,0,0
ACA_CAF,S7,old,0.014,up,Savanna,1,0,0
ACA_CAF,S7,old,0.015,up,Savanna,1,0,0
ACA_CAF,S7,old,0.015,up,Savanna,2,53.33333333,53.33333333
ACA_CAF,S7,old,0.016,up,Savanna,1,0,0
ACA_CAF,S7,old,0.017,up,Savanna,1,0,0
ACA_CAF,S7,old,0.018,up,Savanna,2,0,0
ACA_CAF,S7,old,0.019,up,Savanna,2,0,0
ACA_CAF,S7,old,0.02,up,Savanna,1,0,0
ACA_CAF,S7,old,0.021,up,Savanna,1,0,0
ACA_CAF,S7,old,0.021,up,Savanna,2,0,0
ACA_CAF,S7,old,0.023,up,Savanna,1,0,0
ACA_CAF,S7,old,0.024,up,Savanna,1,0,0
ACA_CAF,S7,old,0.026,up,Savanna,2,17.30769231,17.30769231
ACA_CAF,S7,old,0.027,up,Savanna,1,0,0
ACA_CAF,S7,old,0.027,up,Savanna,2,0,0
ACA_CAF,S7,old,0.03,up,Savanna,2,0,0
ACA_CAF,S7,old,0.031,up,Savanna,2,0,0
ACA_CAF,S7,old,0.034,up,Savanna,2,0,0
ACA_CAF,S7,old,0.036,up,Savanna,2,0,0
ACA_CAF,S7,old,0.038,up,Savanna,2,0,0
ACA_CAF,S7,old,0.04,up,Savanna,2,2.5,2.5
ACA_CAF,S7,old,0.041,up,Savanna,1,0,0
ACA_CAF,S7,old,0.041,up,Savanna,2,0,0
ACA_CAF,S7,old,0.052,up,Savanna,1,1.923076923,1.923076923
ACA_CAF,S7,old,0.056,up,Savanna,1,0,0
ACA_CAF,S7,old,0.059,up,Savanna,2,0,0
ACA_CAF,S8,old,0.01,up,Savanna,1,0,0
ACA_CAF,S8,old,0.01,up,Savanna,3,0,0
ACA_CAF,S8,old,0.011,up,Savanna,1,0,0
ACA_CAF,S8,old,0.012,up,Savanna,2,0,0
ACA_CAF,S8,old,0.012,up,Savanna,3,0,0
ACA_CAF,S8,old,0.013,up,Savanna,1,0,0
ACA_CAF,S8,old,0.013,up,Savanna,2,0,0
ACA_CAF,S8,old,0.014,up,Savanna,1,0,0
ACA_CAF,S8,old,0.014,up,Savanna,2,0,0
ACA_CAF,S8,old,0.015,up,Savanna,2,0,0
ACA_CAF,S8,old,0.016,up,Savanna,1,0,0
ACA_CAF,S8,old,0.017,up,Savanna,2,0,0
ACA_CAF,S8,old,0.018,up,Savanna,1,0,1.851851852
ACA_CAF,S8,old,0.018,up,Savanna,2,0,0
ACA_CAF,S8,old,0.019,up,Savanna,1,0,0
ACA_CAF,S8,old,0.019,up,Savanna,2,0,0
ACA_CAF,S8,old,0.02,up,Savanna,1,0,0
ACA_CAF,S8,old,0.02,up,Savanna,2,0,0
ACA_CAF,S8,old,0.021,up,Savanna,1,0,0
ACA_CAF,S8,old,0.021,up,Savanna,2,0,0
ACA_CAF,S8,old,0.022,up,Savanna,1,0,0
ACA_CAF,S8,old,0.022,up,Savanna,2,0,0
ACA_CAF,S8,old,0.023,up,Savanna,1,0,0
ACA_CAF,S8,old,0.023,up,Savanna,2,0,0
ACA_CAF,S8,old,0.024,up,Savanna,1,0,0
ACA_CAF,S8,old,0.024,up,Savanna,2,4.166666667,4.166666667
ACA_CAF,S8,old,0.025,up,Savanna,2,0,0
ACA_CAF,S8,old,0.027,up,Savanna,1,0,0
ACA_CAF,S8,old,0.028,up,Savanna,1,0,0
ACA_CAF,S8,old,0.028,up,Savanna,3,3.571428571,3.571428571
ACA_CAF,S8,old,0.029,up,Savanna,2,0,0
ACA_CAF,S8,old,0.03,up,Savanna,1,0,0
ACA_CAF,S8,old,0.031,up,Savanna,3,0,0
ACA_CAF,S8,old,0.032,up,Savanna,2,0,0
ACA_CAF,S8,old,0.032,up,Savanna,3,1.5625,1.5625
ACA_CAF,S8,old,0.033,up,Savanna,3,0,0
ACA_CAF,S8,old,0.036,up,Savanna,3,0,0
ACA_CAF,S8,old,0.037,up,Savanna,3,0,0
ACA_CAF,S8,old,0.038,up,Savanna,3,0,0
ACA_CAF,S8,old,0.05,up,Savanna,2,0,0
ACA_CAF,S8,old,0.051,up,Savanna,2,1.960784314,1.960784314
ACA_CAF,S8,old,0.051,up,Savanna,3,0,0
ACA_CAF,S8,old,0.053,up,Savanna,1,0,0
ACA_GER,S49,old,0.218,up,Savanna,3,3.669724771,3.669724771
ACA_GER,S49,old,0.232,up,Savanna,3,0,0
ACA_GER,S49,old,0.244,up,Savanna,2,0.409836066,0.409836066
ACA_GER,S49,old,0.277,up,Savanna,2,0,0
ACA_GER,S49,old,0.296,up,Savanna,2,7.432432432,7.432432432
ACA_GER,S49,old,0.32,up,Savanna,3,0,0
ACA_GER,S49,old,0.363,up,Savanna,2,0,0
ACA_GER,S49,old,0.377,up,Savanna,1,1.061007958,1.061007958
ACA_GER,S49,old,0.439,up,Savanna,1,21.86788155,21.86788155
ACA_GER,S49,old,0.447,up,Savanna,1,2.684563758,2.684563758
ACA_GER,S49,old,0.46,up,Savanna,2,0,0
ACA_GER,S49,old,0.56,up,Savanna,1,26.25,26.25
ACA_GER,S49,old,0.664,up,Savanna,3,9.036144578,9.036144578
ACA_GER,S49,old,1.089,up,Savanna,2,0,0
ACA_GRA,S49,old,0.106,up,Savanna,3,0,0
ACA_GRA,S49,old,0.123,up,Savanna,3,7.317073171,7.317073171
ACA_GRA,S49,old,0.133,up,Savanna,3,10.9022556395,10.9022556395
ACA_GRA,S49,old,0.14,up,Savanna,1,0,0
ACA_GRA,S49,old,0.153,up,Savanna,3,9.150326797,9.150326797
ACA_GRA,S49,old,0.155,up,Savanna,3,1.290322581,1.290322581
ACA_GRA,S49,old,0.16,up,Savanna,3,0,0
ACA_GRA,S49,old,0.265,up,Savanna,1,9.811320755,9.811320755
ACA_GRA,S49,old,0.308,up,Savanna,3,3.246753247,3.246753247
ACA_GRA,S49,old,0.326,up,Savanna,2,0,0
ACA_GRA,S49,old,0.385,up,Savanna,3,1.298701299,1.298701299
ACA_GRA,S49,old,0.386,up,Savanna,3,2.331606218,2.331606218
ACA_GRA,S49,old,0.396,up,Savanna,3,3.03030303,3.03030303
ACA_GRA,S49,old,0.4,up,Savanna,2,0.75,0.75
ACA_GRA,S49,old,0.52,up,Savanna,1,0,0
ACA_GRA,S49,old,0.555,up,Savanna,3,1.621621622,1.621621622
ACA_GRA,S49,old,0.579,up,Savanna,2,0.172711572,0.172711572
ACA_GRA,S49,old,0.583,up,Savanna,2,6.003430532,6.003430532
ACA_GRA,S49,old,0.592,up,Savanna,1,7.263513514,7.263513514
ACA_GRA,S49,old,0.676,up,Savanna,3,0.295857988,0.295857988
ACA_GRA,S49,old,0.732,up,Savanna,2,0.956284153,0.956284153
ACA_GRA,S49,old,0.814,up,Savanna,1,0.982800983,0.982800983
ACA_GRA,S49,old,0.847,up,Savanna,2,3.069657615,3.069657615
ACA_GRA,S49,old,0.859,up,Savanna,2,0.582072177,0.582072177
ACA_GRA,S49,old,0.866,up,Savanna,3,2.193995381,2.193995381
ACA_GRA,S49,old,1.19,up,Savanna,1,8.319327731,8.319327731
ACA_GRA,S49,old,1.194,up,Savanna,1,0,0
ACA_GRA,S49,old,1.281,up,Savanna,1,0,0
ACA_GRA,S50,old,0.102,up,Savanna,1,0,0
ACA_GRA,S50,old,0.104,up,Savanna,1,0,0
ACA_GRA,S50,old,0.105,up,Savanna,1,0,0
ACA_GRA,S50,old,0.106,up,Savanna,1,0,0
ACA_GRA,S50,old,0.109,up,Savanna,1,0,0
ACA_GRA,S50,old,0.113,up,Savanna,1,0,0
ACA_GRA,S50,old,0.116,up,Savanna,1,0,0
ACA_GRA,S50,old,0.119,up,Savanna,1,0,0
ACA_GRA,S50,old,0.12,up,Savanna,1,0,0
ACA_GRA,S52,old,0.033,up,Savanna,1,0,0
