species,site,leaf_age,leaf_area,side,habitat,individual,herbivory_percentage_median,herbivory_percentage_mean
EUC_RAC,F3,old,13.572,up,Forest,2,0.832596522,0.832596522
EUC_RAC,F3,old,13.786,up,Forest,2,0.036268678,0.036268678
EUC_RAC,F3,old,13.856,up,Forest,2,0.079387991,0.079387991
EUC_RAC,F3,old,14.051,low,Forest,2,0.014233862,0.014233862
EUC_RAC,F3,old,14.826,up,Forest,3,0.19560232,0.19560232
EUC_RAC,F3,old,15.235,low,Forest,2,0.0590745,0.0590745
EUC_RAC,F3,old,15.355,up,Forest,2,0.071637903,0.071637903
EUC_RAC,F3,old,15.767,up,Forest,3,0.063423606,0.063423606
EUC_RAC,F3,old,17.267,up,Forest,3,0.492268489,0.492268489
EUC_RAC,F3,old,17.38,up,Forest,3,0.276179517,0.276179517
EUC_RAC,F3,old,17.63,up,Forest,3,0.425411231,0.425411231
EUC_RAC,F3,old,17.643,up,Forest,2,0.039675792,0.039675792
EUC_RAC,F3,old,17.901,up,Forest,2,0.089380482,0.089380482
EUC_RAC,F3,old,18.153,low,Forest,3,0.033052388,0.033052388
EUC_RAC,F3,old,18.225,up,Forest,3,0.449931413,0.449931413
EUC_RAC,F3,old,20.829,up,Forest,3,0.076815978,0.076815978
EUC_RAC,F3,old,21.153,up,Forest,3,0.203280859,0.203280859
EUC_RAC,F3,old,22.272,up,Forest,3,19.51778017,19.51778017
EUC_RAC,F3,old,24.107,low,Forest,3,2.140457129,2.140457129
EUC_RAC,F3,young,1.644,up,Forest,1,0.182481752,0.182481752
EUC_RAC,F3,young,1.655,up,Forest,1,2.719033233,2.719033233
EUC_RAC,F3,young,1.661,up,Forest,1,8.037326914,8.037326914
EUC_RAC,F3,young,1.755,up,Forest,1,40.68376068,40.68376068
EUC_RAC,F3,young,2.387,up,Forest,1,0.125680771,0.125680771
EUC_RAC,F3,young,2.577,up,Forest,1,0.038804812,0.038804812
EUC_RAC,F3,young,2.688,up,Forest,1,0.037202381,0.037202381
EUC_RAC,F3,young,2.993,up,Forest,1,0.300701637,0.300701637
EUC_RAC,F3,young,3.068,up,Forest,1,0.032594524,0.032594524
EUC_RAC,F3,young,3.443,up,Forest,1,0.058088876,0.058088876
EUC_RAC,F3,young,3.852,up,Forest,1,0.1298027,0.1298027
EUC_RAC,F3,young,3.892,up,Forest,1,0.179856115,0.179856115
EUC_RAC,F3,young,3.898,up,Forest,1,2.052334531,2.052334531
EUC_RAC,F3,young,3.94,up,Forest,1,0.101522843,0.101522843
EUC_RAC,F3,young,4.098,up,Forest,1,1.366520254,1.366520254
EUC_RAC,F3,young,4.163,up,Forest,1,0.144126832,0.144126832
EUC_RAC,F3,young,4.248,up,Forest,1,0.070621469,0.070621469
EUC_RAC,F3,young,4.303,up,Forest,1,0.046479201,0.046479201
EUC_RAC,F3,young,4.364,up,Forest,1,1.168652612,1.168652612
EUC_RAC,F3,young,4.436,up,Forest,1,0.135256988,0.135256988
EUC_RAC,F3,young,4.54,up,Forest,1,0.066079295,0.066079295
EUC_RAC,F3,young,4.586,up,Forest,1,0.08722198,0.08722198
EUC_RAC,F3,young,4.731,up,Forest,1,0.169097442,0.169097442
EUC_RAC,F3,young,4.952,up,Forest,1,0.020193861,0.020193861
EUC_RAC,F3,young,5.031,up,Forest,1,0.119260584,0.119260584
EUC_RAC,F3,young,5.112,up,Forest,1,0.097809077,0.097809077
EUC_RAC,F3,young,5.143,up,Forest,1,0.058331713,0.058331713
EUC_RAC,F3,young,5.271,up,Forest,1,0.018971732,0.018971732
EUC_RAC,F3,young,5.29,up,Forest,1,0.132325142,0.132325142
EUC_RAC,F3,young,5.444,up,Forest,1,0.018368846,0.018368846
EUC_RAC,F3,young,5.459,up,Forest,1,0.05495512,0.05495512
EUC_RAC,F3,young,5.594,up,Forest,1,0.08938148,0.08938148
EUC_RAC,F3,young,6.094,up,Forest,1,0.147686249,0.147686249
EUC_RAC,F3,young,6.937,up,Forest,1,0.072077267,0.072077267
EUC_RAC,F3,young,7.563,up,Forest,1,0.052889065,0.052889065
EUC_RAC,F3,young,8.078,up,Forest,1,0.049517207,0.049517207
EUC_RAC,F3,young,8.355,up,Forest,1,0.083782166,0.083782166
EUC_RAC,F3,young,9.596,up,Forest,1,0.062526053,0.062526053
EUC_RAC,F3,young,9.635,up,Forest,1,0.134924754,0.134924754
EUC_RAC,F7,old,1.195,low,Forest,1,15.48117155,15.48117155
EUC_RAC,F7,old,1.198,up,Forest,2,28.63105175,28.63105175
EUC_RAC,F7,old,1.32,low,Forest,1,26.89393939,26.89393939
EUC_RAC,F7,old,1.403,up,Forest,2,22.73699216,22.73699216
EUC_RAC,F7,old,1.543,low,Forest,2,0,0
EUC_RAC,F7,old,1.656,low,Forest,2,10.92995169,10.92995169
EUC_RAC,F7,old,1.973,up,Forest,1,0.202736949,0.202736949
EUC_RAC,F7,old,2.026,low,Forest,2,0.691016782,0.691016782
EUC_RAC,F7,old,2.121,low,Forest,1,0,0
EUC_RAC,F7,old,2.342,up,Forest,2,1.152860803,1.152860803
EUC_RAC,F7,old,2.421,low,Forest,2,0,0
EUC_RAC,F7,old,2.465,low,Forest,1,0.040567951,0.040567951
EUC_RAC,F7,old,2.548,low,Forest,1,30.88697017,30.88697017
EUC_RAC,F7,old,2.703,up,Forest,2,3.773584906,3.773584906
EUC_RAC,F7,old,2.788,up,Forest,1,1.040172166,1.040172166
EUC_RAC,F7,old,2.926,low,Forest,2,0,0
EUC_RAC,F7,old,3.007,low,Forest,1,11.00764882,11.00764882
EUC_RAC,F7,old,3.091,up,Forest,1,0.097055969,0.097055969
EUC_RAC,F7,old,3.188,low,Forest,2,0,0
EUC_RAC,F7,old,3.315,low,Forest,2,1.628959276,1.628959276
EUC_RAC,F7,old,3.315,up,Forest,2,6.515837104,6.515837104
EUC_RAC,F7,old,3.381,up,Forest,2,0.295770482,0.295770482
EUC_RAC,F7,old,3.456,up,Forest,1,0.05787037,0.05787037
EUC_RAC,F7,old,3.544,low,Forest,1,10.5248307,10.5248307
EUC_RAC,F7,old,3.576,up,Forest,2,0.083892617,0.083892617
EUC_RAC,F7,old,3.631,low,Forest,2,0,0
EUC_RAC,F7,old,3.682,up,Forest,1,0.380228137,0.380228137
EUC_RAC,F7,old,3.746,low,Forest,1,0,0
EUC_RAC,F7,old,3.791,up,Forest,1,2.057504616,2.057504616
EUC_RAC,F7,old,3.812,low,Forest,1,5.036726128,5.036726128
EUC_RAC,F7,old,3.89,low,Forest,2,1.77377892,1.77377892
EUC_RAC,F7,old,3.953,up,Forest,1,21.52795345,21.52795345
EUC_RAC,F7,old,4.053,up,Forest,3,0,0
EUC_RAC,F7,old,4.157,up,Forest,1,0.096223238,0.096223238
EUC_RAC,F7,old,4.161,up,Forest,2,1.057438116,1.057438116
EUC_RAC,F7,old,4.201,low,Forest,1,5.04641752,5.04641752
EUC_RAC,F7,old,4.292,up,Forest,1,0.069897484,0.069897484
EUC_RAC,F7,old,4.327,up,Forest,1,0.115553501,0.115553501
EUC_RAC,F7,old,4.382,low,Forest,2,0,0
EUC_RAC,F7,old,4.389,low,Forest,2,0,0
EUC_RAC,F7,old,4.426,low,Forest,2,0.022593764,0.022593764
EUC_RAC,F7,old,4.472,low,Forest,2,0,0
EUC_RAC,F7,old,4.598,low,Forest,1,0.043497173,0.043497173
EUC_RAC,F7,old,4.612,up,Forest,1,12.64093669,12.64093669
EUC_RAC,F7,old,4.654,low,Forest,2,0,0
EUC_RAC,F7,old,4.813,low,Forest,1,0.020777062,0.020777062
EUC_RAC,F7,old,4.875,low,Forest,1,0.102564103,0.102564103
EUC_RAC,F7,old,5.013,low,Forest,2,0,0
EUC_RAC,F7,old,5.086,up,Forest,1,0.117970901,0.117970901
EUC_RAC,F7,old,5.126,low,Forest,1,0.039016777,0.039016777
EUC_RAC,F7,old,5.147,low,Forest,2,0,0
EUC_RAC,F7,old,5.148,low,Forest,2,0,0
EUC_RAC,F7,old,5.232,up,Forest,1,16.15061162,16.15061162
EUC_RAC,F7,old,5.273,low,Forest,1,0.189645363,0.189645363
EUC_RAC,F7,old,5.416,up,Forest,1,0.036927622,0.036927622
EUC_RAC,F7,old,5.558,up,Forest,2,1.817200432,1.817200432
EUC_RAC,F7,old,5.652,up,Forest,2,3.149327672,3.149327672
EUC_RAC,F7,old,5.818,up,Forest,1,4.211069096,4.211069096
EUC_RAC,F7,old,5.894,up,Forest,2,1.645741432,1.645741432
EUC_RAC,F7,old,5.9,low,Forest,3,0,0
EUC_RAC,F7,old,6.044,up,Forest,2,0.082726671,0.082726671
EUC_RAC,F7,old,6.24,up,Forest,1,0.080128205,0.080128205
EUC_RAC,F7,old,6.349,up,Forest,1,0.047251536,0.047251536
EUC_RAC,F7,old,6.513,up,Forest,1,6.924612314,6.924612314
EUC_RAC,F7,old,6.56,up,Forest,2,0.274390244,0.274390244
EUC_RAC,F7,old,6.689,low,Forest,1,0,0
EUC_RAC,F7,old,6.742,up,Forest,1,0.192821121,0.192821121
EUC_RAC,F7,old,6.911,low,Forest,3,3.617421502,3.617421502
EUC_RAC,F7,old,7.013,low,Forest,3,0,0
EUC_RAC,F7,old,7.023,low,Forest,2,0.768902179,0.768902179
EUC_RAC,F7,old,7.074,up,Forest,1,7.308453492,7.308453492
EUC_RAC,F7,old,7.133,up,Forest,2,0.070096733,0.070096733
EUC_RAC,F7,old,7.325,up,Forest,2,0.177474403,0.177474403
EUC_RAC,F7,old,7.661,low,Forest,3,5.665056781,5.665056781
EUC_RAC,F7,old,8.371,up,Forest,2,0.047784016,0.047784016
EUC_RAC,F7,old,9.064,up,Forest,3,0.055163283,0.055163283
EUC_RAC,F7,old,9.463,low,Forest,3,0.042269893,0.042269893
EUC_RAC,F7,old,9.974,up,Forest,3,0,0
EUC_RAC,F7,old,10.266,up,Forest,3,0.009740892,0.009740892
EUC_RAC,F7,old,10.933,up,Forest,3,0.228665508,0.228665508
EUC_RAC,F7,old,11.552,low,Forest,3,0.00865651,0.00865651
EUC_RAC,F7,old,13.111,up,Forest,3,0,0
EUC_RAC,F7,old,13.304,up,Forest,3,0.037582682,0.037582682
EUC_RAC,F7,old,13.841,up,Forest,3,0,0
EUC_RAC,F7,old,14.246,up,Forest,3,0,0
EUC_RAC,F7,old,14.578,low,Forest,3,0.013719303,0.013719303
EUC_RAC,F7,old,17.18,up,Forest,3,0.005820722,0.005820722
EUC_RAC,S1,old,1.789,low,Savanna,1,0,0
EUC_RAC,S1,old,2.599,up,Savanna,1,6.2716429400000004,6.2716429400000004
EUC_RAC,S1,old,2.724,low,Savanna,1,0.146842878,0.146842878
EUC_RAC,S1,old,3.171,up,Savanna,1,0.094607379,0.094607379
EUC_RAC,S1,old,3.219,up,Savanna,1,0.18639329,0.18639329
EUC_RAC,S1,old,3.319,up,Savanna,1,2.832178367,2.832178367
EUC_RAC,S1,old,3.46,low,Savanna,1,0,0
EUC_RAC,S1,old,3.581,low,Savanna,1,0.083775482,0.083775482
EUC_RAC,S1,old,3.654,low,Savanna,1,1.669403394,1.669403394
EUC_RAC,S1,old,4.246,low,Savanna,1,0,0
EUC_RAC,S1,old,4.364,up,Savanna,1,0.068744271,0.068744271
EUC_RAC,S1,old,4.531,low,Savanna,1,0,0
EUC_RAC,S1,old,4.534,up,Savanna,1,0.06616674,0.06616674
EUC_RAC,S1,old,4.541,up,Savanna,1,0.022021581,0.022021581
EUC_RAC,S1,old,4.645,up,Savanna,1,0.064585576,0.064585576
EUC_RAC,S1,old,4.773,low,Savanna,1,0.062853551,0.062853551
EUC_RAC,S1,old,4.812,up,Savanna,1,0.394846218,0.394846218
EUC_RAC,S1,old,4.838,low,Savanna,1,0,0
EUC_RAC,S1,old,5.147,low,Savanna,1,0.038857587,0.038857587
EUC_RAC,S1,old,5.166,up,Savanna,1,0.077429346,0.077429346
EUC_RAC,S1,old,5.311,low,Savanna,1,0.056486537,0.056486537
EUC_RAC,S1,old,5.553,low,Savanna,1,0,0
EUC_RAC,S1,old,7.271,up,Savanna,1,0.041259799,0.041259799
EUC_RAC,S1,old,7.462,up,Savanna,1,2.331814527,2.331814527
EUC_RAC,S1,old,7.582,up,Savanna,1,1.068319705,1.068319705
EUC_RAC,S1,old,7.965,low,Savanna,1,1.180163214,1.180163214
EUC_RAC,S1,old,8.601,low,Savanna,1,13.02174166,13.02174166
EUC_RAC,S1,young,0.411,up,Savanna,1,1.703163017,1.703163017
EUC_RAC,S1,young,0.577,up,Savanna,1,0.173310225,0.173310225
EUC_RAC,S1,young,0.946,up,Savanna,1,0.21141649,0.21141649
EUC_RAC,S13,old,2.08,low,Savanna,1,0.048076923,0.048076923
EUC_RAC,S13,old,2.091,up,Savanna,1,0.047824008,0.047824008
EUC_RAC,S13,old,2.165,up,Savanna,1,0.092378753,0.092378753
EUC_RAC,S13,old,2.233,low,Savanna,1,0,0
EUC_RAC,S13,old,2.429,up,Savanna,1,0.041169205,0.041169205
EUC_RAC,S13,old,2.52,low,Savanna,1,0.03968254,0.03968254
EUC_RAC,S13,old,2.602,low,Savanna,1,3.228285934,3.228285934
EUC_RAC,S13,old,2.682,up,Savanna,1,0.074571216,0.074571216
EUC_RAC,S13,old,2.78,up,Savanna,1,0.431654676,0.431654676
EUC_RAC,S13,old,2.811,up,Savanna,1,3.308431163,3.308431163
EUC_RAC,S13,old,2.819,low,Savanna,1,0.070947144,0.070947144
EUC_RAC,S13,old,2.865,up,Savanna,1,0.383944154,0.383944154
EUC_RAC,S13,old,2.876,low,Savanna,1,100,100
EUC_RAC,S13,old,2.876,up,Savanna,1,1.008344924,1.008344924
EUC_RAC,S13,old,3.01,up,Savanna,1,0.066445183,0.066445183
EUC_RAC,S13,old,3.035,up,Savanna,1,0.065897858,0.065897858
EUC_RAC,S13,old,3.158,up,Savanna,1,0.063331222,0.063331222
EUC_RAC,S13,old,3.187,up,Savanna,1,0.062754942,0.062754942
EUC_RAC,S13,old,3.338,up,Savanna,1,0.059916117,0.059916117
EUC_RAC,S13,old,3.378,up,Savanna,1,0.059206631,0.059206631
EUC_RAC,S13,old,3.527,low,Savanna,1,0.028352708,0.028352708
EUC_RAC,S13,old,3.556,low,Savanna,1,0.028121485,0.028121485
EUC_RAC,S13,old,3.571,up,Savanna,2,0.140016802,0.140016802
EUC_RAC,S13,old,3.573,low,Savanna,1,0.251889169,0.251889169
EUC_RAC,S13,old,3.584,up,Savanna,2,0.362723214,0.362723214
EUC_RAC,S13,old,3.674,up,Savanna,1,0.054436581,0.054436581
EUC_RAC,S13,old,3.703,up,Savanna,2,0.27005131,0.27005131
EUC_RAC,S13,old,3.778,up,Savanna,1,0.052938062,0.052938062
EUC_RAC,S13,old,3.856,up,Savanna,2,0.15560166,0.15560166
EUC_RAC,S13,old,3.942,low,Savanna,2,0.076103501,0.076103501
EUC_RAC,S13,old,4.025,up,Savanna,2,11.47826087,11.47826087
EUC_RAC,S13,old,4.209,up,Savanna,2,1.876930387,1.876930387
EUC_RAC,S13,old,4.503,low,Savanna,2,0.022207417,0.022207417
EUC_RAC,S13,old,4.512,low,Savanna,2,0.132978723,0.132978723
EUC_RAC,S13,old,4.54,low,Savanna,2,0.066079295,0.066079295
EUC_RAC,S13,old,4.552,up,Savanna,2,37.45606327,37.45606327
EUC_RAC,S13,old,4.773,up,Savanna,2,0.083804735,0.083804735
EUC_RAC,S13,old,4.839,low,Savanna,2,0.082661707,0.082661707
EUC_RAC,S13,old,5.074,up,Savanna,2,0.197083169,0.197083169
EUC_RAC,S13,old,5.117,low,Savanna,2,0.332225914,0.332225914
EUC_RAC,S13,old,5.361,up,Savanna,2,0.2051856,0.2051856
EUC_RAC,S13,old,5.876,up,Savanna,2,7.556160654,7.556160654
EUC_RAC,S13,old,6.221,up,Savanna,2,0.208969619,0.208969619
EUC_RAC,S13,old,6.316,low,Savanna,2,0.063331222,0.063331222
EUC_RAC,S13,old,6.318,up,Savanna,2,0.253244698,0.253244698
EUC_RAC,S13,old,6.393,up,Savanna,2,2.127326764,2.127326764
EUC_RAC,S13,old,8.163,up,Savanna,2,0.085752787,0.085752787
EUC_RAC,S13,young,2.424,up,Savanna,1,1.320132013,1.320132013
EUC_RAC,S13,young,2.904,up,Savanna,1,0.275482094,0.275482094
EUC_RAC,S13,young,2.94,up,Savanna,1,42.68707483,42.68707483
EUC_RAC,S13,young,3.046,up,Savanna,1,0.131319764,0.131319764
EUC_RAC,S13,young,3.065,up,Savanna,1,1.109298532,1.109298532
EUC_RAC,S13,young,3.294,up,Savanna,1,100,100
EUC_RAC,S13,young,3.35,up,Savanna,1,0.119402985,0.119402985
EUC_RAC,S13,young,3.366,up,Savanna,1,100,100
EUC_RAC,S13,young,3.426,up,Savanna,1,0.087565674,0.087565674
EUC_RAC,S13,young,3.595,up,Savanna,1,0.055632823,0.055632823
EUC_RAC,S13,young,4.466,up,Savanna,2,0.089565607,0.089565607
EUC_RAC,S13,young,4.854,up,Savanna,2,0.103007829,0.103007829
EUC_RAC,S13,young,5.298,up,Savanna,2,0.773876935,0.773876935
EUC_RAC,S13,young,5.314,up,Savanna,2,0.075272864,0.075272864
EUC_RAC,S13,young,6.95,up,Savanna,2,0.057553957,0.057553957
EUC_RAC,S20,old,2.475,up,Savanna,2,0.04040404,0.04040404
EUC_RAC,S20,old,2.565,low,Savanna,2,10.25341131,10.25341131
EUC_RAC,S20,old,2.656,low,Savanna,1,2.296686747,2.296686747
EUC_RAC,S20,old,2.684,up,Savanna,3,0,0
EUC_RAC,S20,old,2.815,up,Savanna,3,0,0
EUC_RAC,S20,old,2.872,up,Savanna,3,0,0
EUC_RAC,S20,old,2.885,low,Savanna,1,0,0
EUC_RAC,S20,old,2.973,low,Savanna,1,0.033636058,0.033636058
EUC_RAC,S20,old,3.055,up,Savanna,3,0.032733224,0.032733224
EUC_RAC,S20,old,3.11,up,Savanna,1,0.032154341,0.032154341
EUC_RAC,S20,old,3.118,up,Savanna,3,0.320718409,0.320718409
EUC_RAC,S20,old,3.161,up,Savanna,3,0.031635558,0.031635558
EUC_RAC,S20,old,3.21,low,Savanna,2,1.370716511,1.370716511
EUC_RAC,S20,old,3.218,up,Savanna,2,1.460534493,1.460534493
EUC_RAC,S20,old,3.267,up,Savanna,3,0,0
EUC_RAC,S20,old,3.315,low,Savanna,1,2.926093514,2.926093514
EUC_RAC,S20,old,3.35,up,Savanna,2,2.47761194,2.47761194
EUC_RAC,S20,old,3.474,up,Savanna,3,1.007484168,1.007484168
EUC_RAC,S20,old,3.485,up,Savanna,3,0,0
EUC_RAC,S20,old,3.492,up,Savanna,2,0.028636884,0.028636884
EUC_RAC,S20,old,3.496,up,Savanna,2,0.028604119,0.028604119
EUC_RAC,S20,old,3.531,low,Savanna,1,0.198244123,0.198244123
EUC_RAC,S20,old,3.677,up,Savanna,2,0.543921675,0.543921675
EUC_RAC,S20,old,3.696,low,Savanna,1,0.405844156,0.405844156
EUC_RAC,S20,old,3.707,low,Savanna,3,3.668734826,3.668734826
EUC_RAC,S20,old,3.813,up,Savanna,3,0,0
EUC_RAC,S20,old,3.986,low,Savanna,2,0,0
EUC_RAC,S20,old,4.038,up,Savanna,2,0,0
EUC_RAC,S20,old,4.041,up,Savanna,3,4.256372185,4.256372185
EUC_RAC,S20,old,4.081,low,Savanna,2,0,0
EUC_RAC,S20,old,4.204,up,Savanna,2,0.808753568,0.808753568
EUC_RAC,S20,old,4.239,up,Savanna,2,0.967209247,0.967209247
EUC_RAC,S20,old,4.258,low,Savanna,2,2.043212776,2.043212776
EUC_RAC,S20,old,4.272,low,Savanna,3,0.02340824,0.02340824
EUC_RAC,S20,old,4.28,up,Savanna,3,0,0
EUC_RAC,S20,old,4.341,up,Savanna,1,0.023036167,0.023036167
EUC_RAC,S20,old,4.431,up,Savanna,2,0,0
EUC_RAC,S20,old,4.62,up,Savanna,3,0,0
EUC_RAC,S20,old,4.627,up,Savanna,1,0.280959585,0.280959585
EUC_RAC,S20,old,4.658,low,Savanna,2,26.36324603,26.36324603
EUC_RAC,S20,old,4.739,up,Savanna,3,0.084405993,0.084405993
EUC_RAC,S20,old,4.74,up,Savanna,3,1.392405063,1.392405063
EUC_RAC,S20,old,4.768,low,Savanna,3,3.334731544,3.334731544
EUC_RAC,S20,old,4.786,up,Savanna,3,0,0
EUC_RAC,S20,old,4.787,up,Savanna,1,0.584917485,0.584917485
EUC_RAC,S20,old,4.799,up,Savanna,2,0,0
EUC_RAC,S20,old,4.811,low,Savanna,3,0,0
EUC_RAC,S20,old,4.82,up,Savanna,2,0,0
EUC_RAC,S20,old,4.908,up,Savanna,1,0.020374898,0.020374898
EUC_RAC,S20,old,4.922,up,Savanna,2,0.426655831,0.426655831
EUC_RAC,S20,old,4.936,low,Savanna,3,0,0
EUC_RAC,S20,old,4.959,up,Savanna,3,0.967937084,0.967937084
EUC_RAC,S20,old,4.996,up,Savanna,3,0.020016013,0.020016013
EUC_RAC,S20,old,5.037,up,Savanna,1,0.019853087,0.019853087
EUC_RAC,S20,old,5.038,up,Savanna,1,0.019849146,0.019849146
EUC_RAC,S20,old,5.042,up,Savanna,3,0.019833399,0.019833399
EUC_RAC,S20,old,5.065,up,Savanna,1,0,0
EUC_RAC,S20,old,5.066,low,Savanna,3,0.019739439,0.019739439
EUC_RAC,S20,old,5.11,up,Savanna,2,0.019569472,0.019569472
EUC_RAC,S20,old,5.191,up,Savanna,1,0.019264111,0.019264111
EUC_RAC,S20,old,5.232,up,Savanna,1,6.766055046,6.766055046
EUC_RAC,S20,old,5.248,up,Savanna,1,0,0
EUC_RAC,S20,old,5.295,up,Savanna,2,0,0
EUC_RAC,S20,old,5.298,up,Savanna,2,0.415251038,0.415251038
EUC_RAC,S20,old,5.321,up,Savanna,2,0.01879346,0.01879346
EUC_RAC,S20,old,5.335,up,Savanna,1,0,0
EUC_RAC,S20,old,5.349,up,Savanna,1,0.486072163,0.486072163
EUC_RAC,S20,old,5.432,up,Savanna,1,0.165684831,0.165684831
EUC_RAC,S20,old,5.437,low,Savanna,3,0,0
EUC_RAC,S20,old,5.443,up,Savanna,2,1.359544369,1.359544369
EUC_RAC,S20,old,5.478,up,Savanna,3,0,0
EUC_RAC,S20,old,5.499,up,Savanna,2,1.000181851,1.000181851
EUC_RAC,S20,old,5.512,up,Savanna,1,0,0
EUC_RAC,S20,old,5.534,up,Savanna,1,0,0
EUC_RAC,S20,old,5.547,up,Savanna,1,0.018027763,0.018027763
EUC_RAC,S20,old,5.608,up,Savanna,1,0,0
EUC_RAC,S20,old,5.668,low,Savanna,3,0.017642908,0.017642908
EUC_RAC,S20,old,5.7,up,Savanna,1,0.01754386,0.01754386
EUC_RAC,S20,old,5.704,up,Savanna,2,0.368162693,0.368162693
EUC_RAC,S20,old,5.85,up,Savanna,2,0,0
EUC_RAC,S20,old,6.157,low,Savanna,2,0.535975313,0.535975313
EUC_RAC,S20,old,6.739,up,Savanna,2,2.211010536,2.211010536
EUC_RAC,S20,young,0.972,up,Savanna,3,3.395061728,3.395061728
EUC_RAC,S20,young,1.977,up,Savanna,1,0.303490137,0.303490137
EUC_RAC,S20,young,2.175,up,Savanna,1,0.045977011,0.045977011
EUC_RAC,S20,young,2.351,up,Savanna,1,0.085070183,0.085070183
EUC_RAC,S20,young,2.358,up,Savanna,1,0.169635284,0.169635284
EUC_RAC,S20,young,2.533,up,Savanna,1,0.118436636,0.118436636
EUC_RAC,S20,young,2.572,up,Savanna,1,0.038880249,0.038880249
EUC_RAC,S20,young,2.667,up,Savanna,3,2.587176603,2.587176603
EUC_RAC,S20,young,3.049,up,Savanna,2,0.163988193,0.163988193
EUC_RAC,S20,young,3.071,up,Savanna,2,0.130250733,0.130250733
EUC_RAC,S20,young,3.223,up,Savanna,3,10.85944772,10.85944772
EUC_RAC,S20,young,3.327,up,Savanna,3,0.060114217,0.060114217
EUC_RAC,S20,young,3.333,up,Savanna,3,0.270027003,0.270027003
EUC_RAC,S20,young,3.812,up,Savanna,2,0.052465897,0.052465897
EUC_RAC,S20,young,3.941,up,Savanna,2,0.076122811,0.076122811
EUC_RAC,S20,young,4.016,up,Savanna,2,0.049800797,0.049800797
EUC_RAC,S21,old,1.874,up,Savanna,1,20.59765208,20.59765208
EUC_RAC,S21,old,2.319,up,Savanna,1,0,0
EUC_RAC,S21,old,2.833,up,Savanna,1,2.435580657,2.435580657
EUC_RAC,S21,old,2.84,low,Savanna,1,6.514084507,6.514084507
EUC_RAC,S21,old,2.89,up,Savanna,1,0.069204152,0.069204152
EUC_RAC,S21,old,2.894,up,Savanna,1,0.0691085,0.0691085
EUC_RAC,S21,old,3.017,low,Savanna,1,0,0
EUC_RAC,S21,old,3.267,low,Savanna,1,0,0
EUC_RAC,S21,old,3.276,up,Savanna,1,10.16483516,10.16483516
EUC_RAC,S21,old,3.285,low,Savanna,1,2.831050228,2.831050228
EUC_RAC,S21,old,3.31,up,Savanna,1,0.060422961,0.060422961
EUC_RAC,S21,old,3.359,up,Savanna,1,0.029770765,0.029770765
EUC_RAC,S21,old,3.438,up,Savanna,1,0.116346713,0.116346713
EUC_RAC,S21,old,3.565,low,Savanna,1,0.028050491,0.028050491
EUC_RAC,S21,old,3.603,up,Savanna,1,2.109353317,2.109353317
EUC_RAC,S21,old,3.62,up,Savanna,1,0.994475138,0.994475138
EUC_RAC,S21,old,3.688,up,Savanna,1,0.054229935,0.054229935
EUC_RAC,S21,old,3.702,low,Savanna,1,0.027012426,0.027012426
EUC_RAC,S21,old,3.709,up,Savanna,1,0.026961445,0.026961445
EUC_RAC,S21,old,3.742,up,Savanna,1,0.026723677,0.026723677
EUC_RAC,S21,old,3.848,up,Savanna,1,1.559251559,1.559251559
EUC_RAC,S21,old,3.906,low,Savanna,1,11.82795699,11.82795699
EUC_RAC,S21,old,3.99,low,Savanna,1,0.025062657,0.025062657
EUC_RAC,S21,old,4.003,up,Savanna,1,0.12490632,0.12490632
EUC_RAC,S21,old,4.015,low,Savanna,1,15.74097136,15.74097136
EUC_RAC,S21,old,4.015,up,Savanna,1,0.772104608,0.772104608
EUC_RAC,S21,old,4.166,low,Savanna,1,0.024003841,0.024003841
EUC_RAC,S21,old,4.196,up,Savanna,1,0.023832221,0.023832221
EUC_RAC,S21,old,4.307,up,Savanna,1,0.023218017,0.023218017
EUC_RAC,S21,old,4.318,up,Savanna,1,0.02315887,0.02315887
EUC_RAC,S21,old,5.231,up,Savanna,1,0.286752055,0.286752055
EUC_RAC,S21,old,5.363,up,Savanna,1,0.0932314,0.0932314
EUC_RAC,S22,old,2.376,up,Savanna,1,3.409090909,3.409090909
EUC_RAC,S22,old,2.772,low,Savanna,1,8.621933622,8.621933622
EUC_RAC,S22,old,2.91,up,Savanna,1,0.962199313,0.962199313
EUC_RAC,S22,old,3.116,up,Savanna,1,1.508344031,1.508344031
EUC_RAC,S22,old,3.152,low,Savanna,1,8.058375635,8.058375635
EUC_RAC,S22,old,3.248,low,Savanna,1,15.27093596,15.27093596
EUC_RAC,S22,old,3.544,up,Savanna,1,0.253950339,0.253950339
EUC_RAC,S22,old,3.602,low,Savanna,1,1.499167129,1.499167129
EUC_RAC,S22,old,3.612,up,Savanna,1,2.214839424,2.214839424
EUC_RAC,S22,old,3.724,up,Savanna,1,2.201933405,2.201933405
EUC_RAC,S22,old,3.725,low,Savanna,1,5.476510067,5.476510067
EUC_RAC,S22,old,3.797,up,Savanna,1,0.34237556,0.34237556
EUC_RAC,S22,old,3.945,low,Savanna,1,1.825095057,1.825095057
EUC_RAC,S22,old,4,up,Savanna,1,0.775,0.775
EUC_RAC,S22,old,4.107,up,Savanna,1,5.648892135,5.648892135
EUC_RAC,S22,old,4.229,up,Savanna,1,0.094585008,0.094585008
EUC_RAC,S22,old,4.283,up,Savanna,1,0.887228578,0.887228578
